,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,INCOME_ANNUITY_DIFF,CREDIT_GOODS_RATIO,CREDIT_GOODS_DIFF,CREDIT_TERM,DAYS_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,CHILDREN_INCOME_RATIO,PER_CAPITA_INCOME,FLAG_REGIONS,SUM_FLAGS_DOCUMENTS
1415,1415,101660,0,Cash loans,F,0,1,0,112500.0,381528.0,14512.5,315000.0,Unaccompanied,Pensioner,1,Single / not married,House / apartment,0.010966,-21670,,-8037.0,-4910,,1,0,0,1,0,0,XNA,1.0,2,2,1,10,0,0,0,0,0,0,XNA,,0.3133902111302968,,1.0,0.0,1.0,0.0,-1411.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,3.3913599996985457,0.12899999998853334,97987.5,1.211199999961549,66528.00001,26.289612384985624,,2,1.0,0.0,56250.0,0,1
1416,1416,101661,0,Cash loans,F,0,0,0,76500.0,625536.0,27553.5,540000.0,Unaccompanied,State servant,3,Married,Municipal apartment,0.01885,-14090,-813.0,-5554.0,-6079,,1,1,1,1,1,0,Core staff,2.0,2,2,2,11,0,0,0,0,0,0,Other,0.4880165271614691,0.6918681311630672,0.5919766183185521,3.0,0.0,3.0,0.0,-1318.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,8.176941175401707,0.36017647054115337,48946.5,1.158399999978548,85536.00001,22.702596758051573,0.057700496847196935,5,2.0,0.0,25500.0,0,1
1417,1417,101662,0,Revolving loans,F,0,1,1,90000.0,270000.0,13500.0,270000.0,Family,Working,1,Married,House / apartment,0.009334,-9090,-598.0,-1658.0,-1769,,1,1,0,1,0,0,Sales staff,3.0,2,2,0,9,0,0,0,0,0,0,Self-employed,0.16779854158186508,0.4955410149432618,,6.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,2.999999999666666,0.14999999998333333,76500.0,0.9999999999629628,1e-05,19.999999985185184,0.06578657873023826,3,2.0,1.1111111109876542e-05,22500.0,0,0
1418,1418,101663,0,Cash loans,F,0,1,0,135000.0,106974.0,11479.5,94500.0,Unaccompanied,Working,1,Single / not married,House / apartment,0.020246,-15863,-7183.0,-1865.0,-4189,,1,1,0,1,0,0,Laborers,1.0,3,3,0,8,0,0,0,0,0,0,Industry: type 9,0.4517745562379159,0.426264777703132,0.7801436381572275,0.0,0.0,0.0,0.0,-347.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,False,0.7923999999413037,0.08503333332703457,123520.5,1.1319999998802115,12474.00001,9.318698541470711,0.4528147263776176,3,1.0,0.0,67500.0,0,1
1419,1419,101664,0,Cash loans,F,0,1,0,90000.0,814500.0,23944.5,814500.0,Unaccompanied,Working,1,Single / not married,House / apartment,0.019688999999999998,-16934,-1124.0,-2125.0,-431,,1,1,0,1,0,0,Laborers,1.0,2,2,5,13,0,0,0,0,0,0,Industry: type 3,,0.42212001203378025,,2.0,1.0,2.0,1.0,-1046.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,9.049999998994444,0.2660499999704389,66055.5,0.9999999999877226,1e-05,34.01616236128707,0.06637533959275738,3,1.0,0.0,45000.0,0,1
1420,1420,101666,0,Cash loans,M,0,0,1,216000.0,508495.5,24592.5,454500.0,Unaccompanied,Working,3,Civil marriage,House / apartment,0.031329,-11331,-158.0,-1981.0,-2691,,1,1,1,1,0,0,Core staff,3.0,2,2,2,18,0,0,0,0,0,0,Kindergarten,0.3361914716887981,0.6840287404037151,0.475849908720221,0.0,0.0,0.0,0.0,-593.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,2.354145833224345,0.11385416666139565,191407.5,1.1188019801734037,53995.50001,20.676852690585807,0.01394404731616278,4,2.0,4.629629629415296e-06,54000.0,0,1
1421,1421,101668,0,Cash loans,F,1,0,0,72000.0,327024.0,21982.5,270000.0,Unaccompanied,Working,1,Married,House / apartment,0.009656999999999999,-15873,-183.0,-9329.0,-4808,10.0,1,1,0,1,0,0,Sales staff,2.0,2,2,0,11,0,0,0,0,0,0,Self-employed,,0.657837755832061,,0.0,0.0,0.0,0.0,-983.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,False,4.541999999369167,0.30531249995759546,50017.5,1.2111999999551406,57024.00001,14.876560893949025,0.011529011536274813,3,2.0,0.0,24000.0,0,1
1422,1422,101670,0,Cash loans,F,0,1,0,157500.0,1260702.0,39712.5,1129500.0,Family,Pensioner,1,Married,House / apartment,0.008625,-19705,,-727.0,-3150,,1,0,0,1,0,0,XNA,2.0,2,2,2,14,0,0,0,0,0,0,XNA,,0.5654134269877088,0.5814837058057234,1.0,0.0,1.0,0.0,-533.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.004457142348924,0.2521428571268481,117787.5,1.1161593625399189,131202.00001,31.74572237160951,,2,2.0,0.0,52500.0,0,1
1423,1423,101671,0,Cash loans,M,0,0,1,112500.0,237204.0,21883.5,198000.0,Unaccompanied,Commercial associate,1,Married,Rented apartment,0.02461,-8159,-787.0,-7423.0,-623,,1,1,0,1,0,0,Laborers,3.0,2,2,4,11,0,0,0,0,0,0,Business Entity Type 3,0.4814947089216011,0.634814956217392,0.6722428897082422,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.1084799998125794,0.19451999998270933,90616.5,1.1979999999394952,39204.00001,10.839399542651131,0.09645789937058204,3,2.0,8.888888888098766e-06,28125.0,0,1
1424,1424,101672,0,Cash loans,M,0,1,0,112500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,1,Married,House / apartment,0.028663,-14937,-2478.0,-840.0,-4632,,1,1,1,1,1,0,XNA,2.0,2,2,1,10,0,0,0,0,0,0,Business Entity Type 1,0.4608357794485183,0.6868341411492649,0.5262949398096192,7.0,0.0,7.0,0.0,-1823.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,9.999999999111113,0.2935599999739057,79474.5,0.999999999991111,1e-05,34.06458644560579,0.16589676653002394,5,2.0,0.0,37500.0,0,1
1425,1425,101673,0,Cash loans,M,0,1,0,112500.0,252000.0,13324.5,252000.0,Unaccompanied,Working,1,Single / not married,House / apartment,0.026392000000000002,-16970,-9516.0,-2200.0,-519,,1,1,0,1,0,0,Laborers,1.0,2,2,3,16,0,0,0,0,0,0,Business Entity Type 2,0.6128740921938612,0.6709382097231565,0.3910549766342248,7.0,0.0,7.0,0.0,-598.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,1.0,False,2.2399999998008893,0.11843999998947198,99175.5,0.9999999999603176,1e-05,18.912529536633624,0.5607542725755771,3,1.0,0.0,56250.0,0,1
1426,1426,101676,0,Cash loans,M,1,1,0,202500.0,254700.0,16713.0,225000.0,Unaccompanied,Working,2,Married,House / apartment,0.018801,-9142,-746.0,-4016.0,-1805,9.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,6,10,0,0,0,0,1,1,Business Entity Type 3,0.3345541477900524,0.4029014286477971,0.3201633668633456,0.0,0.0,0.0,0.0,-1393.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,False,1.2577777777156651,0.08253333332925762,185787.0,1.1319999999496888,29700.000010000003,15.23963380886757,0.0816014002205222,3,2.0,0.0,67500.0,2,1
1427,1427,101677,0,Revolving loans,F,1,1,0,270000.0,540000.0,27000.0,540000.0,Unaccompanied,Working,3,Married,House / apartment,0.072508,-18516,-474.0,-9092.0,-2057,4.0,1,1,0,1,0,0,Sales staff,2.0,1,1,0,11,0,0,0,0,0,0,Trade: type 5,,0.6771359397795245,0.7850520263728172,0.0,0.0,0.0,0.0,-324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.9999999999259257,0.09999999999629627,243000.0,0.9999999999814816,1e-05,19.999999992592596,0.02559948154331361,3,2.0,0.0,90000.0,0,0
1428,1428,101679,0,Cash loans,M,0,1,1,225000.0,495000.0,25402.5,495000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.008068,-13387,-1250.0,-635.0,-4747,,1,1,0,1,0,0,XNA,3.0,3,3,2,10,0,0,0,0,0,0,Industry: type 9,,0.10247299850302737,0.40314167665875134,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.1999999999022224,0.11289999999498222,199597.5,0.999999999979798,1e-05,19.48627102864432,0.09337416903964604,3,2.0,4.4444444442469135e-06,56250.0,0,1
1429,1429,101680,0,Cash loans,F,0,0,2,135000.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,3,Married,House / apartment,0.022625,-15307,-497.0,-2348.0,-5937,,1,1,1,1,0,0,Managers,4.0,2,2,5,13,0,0,0,0,0,0,Other,,0.7041694327025476,0.6817058776720116,6.0,0.0,6.0,0.0,-861.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False,8.33333333271605,0.2436666666486173,102105.0,0.999999999991111,1e-05,34.19972639179215,0.032468805143051414,4,2.0,1.4814814813717426e-05,27000.0,0,1
1430,1430,101681,0,Revolving loans,F,1,1,1,180000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,1,Widow,House / apartment,0.04622,-17057,-4704.0,-11143.0,-602,3.0,1,1,0,1,0,0,Medicine staff,2.0,1,1,2,10,0,1,1,0,0,0,Other,0.4999188441286119,0.7363586963757305,0.3740208032583212,0.0,0.0,0.0,0.0,-534.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.249999999875,0.11249999999375,159750.0,0.9999999999753086,1e-05,19.999999990123452,0.2757812043593722,3,1.0,5.555555555246914e-06,60000.0,2,1
1431,1431,101683,0,Cash loans,F,0,0,1,90000.0,133528.5,10705.5,121500.0,Unaccompanied,Working,1,Single / not married,With parents,0.028663,-9575,-617.0,-1023.0,-2265,,1,1,1,1,0,1,Sales staff,2.0,2,2,6,12,0,0,0,0,0,0,Self-employed,0.3269410439332157,0.35959012324844264,,0.0,0.0,0.0,0.0,-474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,1.48364999983515,0.11894999998678332,79294.5,1.0989999999095472,12028.50001,12.47288775631882,0.06443864236494898,5,1.0,1.1111111109876542e-05,30000.0,0,1
1432,1432,101684,0,Cash loans,F,0,1,0,207000.0,906228.0,46399.5,810000.0,Unaccompanied,Commercial associate,2,Married,House / apartment,0.019688999999999998,-10031,-3074.0,-4564.0,-1972,,1,1,1,1,0,0,Accountants,2.0,2,2,0,16,0,0,0,0,1,1,Business Entity Type 3,,0.22799684021097835,,3.0,2.0,3.0,2.0,-1849.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,4.377913043266768,0.2241521739022149,160600.5,1.1187999999861875,96228.00001,19.530986321074366,0.30645000529005084,4,2.0,0.0,69000.0,2,1
1433,1433,101685,0,Revolving loans,F,1,1,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.02461,-15113,-757.0,-9191.0,-1216,6.0,1,1,0,0,0,1,XNA,2.0,2,2,1,9,0,0,0,0,0,0,Business Entity Type 3,,0.4971700618354892,0.08336419774067509,0.0,0.0,0.0,0.0,-1476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,1.1428571427845806,0.05714285713922902,148500.0,0.9999999999444446,1e-05,19.999999977777783,0.05008932710255365,3,2.0,0.0,52500.0,0,0
1434,1434,101687,0,Cash loans,F,0,1,0,180000.0,1076247.0,42813.0,990000.0,Unaccompanied,Working,1,Married,House / apartment,0.018634,-13747,-2510.0,-3371.0,-4337,,1,1,1,1,0,0,Managers,2.0,2,2,4,14,0,0,0,0,0,0,Postal,,0.2115274142633561,0.4101025731788671,0.0,0.0,0.0,0.0,-1201.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,5.9791499996678255,0.2378499999867861,137187.0,1.0871181818072009,86247.00001,25.138322466274648,0.18258529146910984,4,2.0,0.0,60000.0,0,1
1435,1435,101688,0,Cash loans,F,0,1,0,90000.0,728460.0,38214.0,675000.0,Family,Pensioner,1,Widow,House / apartment,0.019101,-24693,,-12735.0,-4029,,1,0,0,1,0,0,XNA,1.0,2,2,0,15,0,0,0,0,0,0,XNA,,0.6608878041712681,,2.0,2.0,2.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,8.093999999100665,0.4245999999528222,51786.0,1.0791999999840118,53460.00001,19.062647192373827,,2,1.0,0.0,45000.0,0,1
1436,1436,101689,0,Cash loans,F,0,0,0,301500.0,900000.0,38133.0,900000.0,Unaccompanied,Pensioner,1,Single / not married,House / apartment,0.018209,-21601,,-7210.0,-4019,,1,0,0,1,0,0,XNA,1.0,3,3,4,8,0,0,0,1,0,0,XNA,0.7331785260590857,0.5963707423703652,0.2707073872651806,1.0,0.0,1.0,0.0,-665.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.985074626766664,0.12647761193610355,263367.0,0.9999999999888888,1e-05,23.60160490294453,,2,1.0,0.0,150750.0,1,1
1437,1437,101690,0,Cash loans,F,0,0,0,180000.0,508495.5,24592.5,454500.0,Family,Commercial associate,1,Single / not married,Municipal apartment,0.018029,-19453,-2242.0,-6051.0,-2984,,1,1,0,1,0,0,High skill tech staff,1.0,3,3,5,16,0,0,0,0,0,0,Business Entity Type 3,0.5599607791424169,0.53208122875472,0.29859498978739724,7.0,0.0,7.0,0.0,-708.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,2.8249749998430573,0.13662499999240973,155407.5,1.1188019801734037,53995.50001,20.676852690585807,0.11525214625777624,3,1.0,0.0,90000.0,0,1
1438,1438,101691,0,Cash loans,F,1,0,0,157500.0,450000.0,23881.5,450000.0,Family,Working,2,Single / not married,House / apartment,0.031329,-11532,-2062.0,-10124.0,-4145,5.0,1,1,0,1,0,0,Sales staff,1.0,2,2,1,13,0,0,0,0,0,0,Business Entity Type 3,,0.5497873732436764,,0.0,0.0,0.0,0.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.857142856961452,0.15162857141894426,133618.5,0.9999999999777778,1e-05,18.843037489754398,0.17880679862886473,3,1.0,0.0,78750.0,0,1
1439,1439,101692,0,Cash loans,M,0,0,0,225000.0,730017.0,29079.0,652500.0,"Spouse, partner",Pensioner,1,Separated,Municipal apartment,0.072508,-20026,,-11200.0,-1647,,1,0,0,1,0,0,XNA,1.0,1,1,2,11,0,0,0,0,0,0,XNA,,0.4613244730475302,,2.0,1.0,2.0,1.0,-1043.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,3.2445199998557994,0.129239999994256,195921.0,1.1187999999828535,77517.00001,25.104611566730423,,2,1.0,0.0,112500.0,0,1
1440,1440,101693,0,Cash loans,F,0,1,0,90000.0,450000.0,19197.0,450000.0,Unaccompanied,Pensioner,1,Widow,House / apartment,0.028663,-21468,,-1403.0,-4717,,1,0,0,1,1,1,XNA,1.0,2,2,3,12,0,0,0,1,0,0,XNA,,0.29820798521127484,0.7476633896301825,0.0,0.0,0.0,0.0,-2054.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,True,4.9999999994444435,0.2132999999763,70803.0,0.9999999999777778,1e-05,23.44116266945817,,4,1.0,0.0,45000.0,1,1
1441,1441,101694,0,Cash loans,M,1,1,0,112500.0,1288350.0,37800.0,1125000.0,Family,Working,1,Married,House / apartment,0.018634,-19765,-1067.0,-11965.0,-3324,11.0,1,1,1,1,1,0,Laborers,2.0,2,2,2,9,0,0,0,0,1,1,Industry: type 11,,0.509731728534353,0.8357765157975799,0.0,0.0,0.0,0.0,-2330.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,11.451999998982046,0.3359999999701333,74700.0,1.1451999999898204,163350.00001,34.08333332431658,0.05398431573690074,5,2.0,0.0,37500.0,2,1
1442,1442,101695,0,Cash loans,F,0,1,1,247500.0,1252278.0,40527.0,1093500.0,Unaccompanied,Commercial associate,1,Civil marriage,House / apartment,0.016612000000000002,-16791,-3081.0,-9121.0,-335,,1,1,0,1,0,0,Private service staff,3.0,2,2,1,11,0,0,0,0,0,0,Self-employed,,0.6118652234779093,,2.0,0.0,2.0,0.0,-1806.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,5.05970909070466,0.16374545453883854,206973.0,1.145201646080062,158778.00001,30.89984454045455,0.1834911560856954,3,2.0,4.040404040240792e-06,61875.0,0,1
1443,1443,101696,0,Cash loans,F,0,1,0,90000.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,1,Married,House / apartment,0.011656999999999999,-16578,-8356.0,-9270.0,-134,,1,1,1,1,1,0,Managers,2.0,1,1,3,14,0,0,0,0,0,0,Postal,0.5420127479380398,0.7086005049215786,0.4507472818545589,0.0,0.0,0.0,0.0,-2132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,11.187999998756885,0.4754499999471722,47209.5,1.1187999999875688,106920.00001,23.531391307993268,0.5040415010882142,5,2.0,0.0,30000.0,0,1
1444,1444,101698,0,Cash loans,F,0,0,1,270000.0,855000.0,30289.5,855000.0,Unaccompanied,Commercial associate,1,Separated,House / apartment,0.032561,-12718,-834.0,-1582.0,-4991,,1,1,0,1,1,1,Managers,2.0,1,1,2,17,0,0,0,0,0,0,Transport: type 4,0.8233908327235929,0.7251432345307142,0.36896873825284665,4.0,1.0,4.0,0.0,-1626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,False,3.1666666665493826,0.1121833333291784,239710.5,0.999999999988304,1e-05,28.2276036156993,0.06557634853402762,5,1.0,3.703703703566529e-06,90000.0,0,1
1445,1445,101699,0,Cash loans,M,1,1,3,292500.0,1100709.0,43780.5,1012500.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.006852,-12087,-1171.0,-311.0,-3496,8.0,1,1,0,1,0,0,Managers,5.0,3,3,0,8,0,0,0,0,0,0,Self-employed,,0.08289106470488161,,0.0,0.0,0.0,0.0,-396.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,3.763107692179039,0.1496769230718059,248719.5,1.0871199999892631,88209.00001,25.1415356094285,0.09688094655156858,3,2.0,1.025641025605961e-05,48750.0,0,1
1446,1446,101701,0,Cash loans,F,1,0,1,360000.0,2250000.0,116505.0,2250000.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.006305,-13374,-1563.0,-4890.0,-2890,13.0,1,1,1,1,1,0,Sales staff,3.0,3,3,2,12,0,0,0,0,0,0,Self-employed,,0.6323324396601085,0.6754132910917112,0.0,0.0,0.0,0.0,-2169.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.249999999826389,0.3236249999910104,243495.0,0.9999999999955556,1e-05,19.31247585774752,0.11686855100707982,5,2.0,2.777777777700617e-06,90000.0,0,1
1447,1447,101702,0,Cash loans,F,0,0,0,225000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,3,Married,House / apartment,0.020713,-18088,-2027.0,-7743.0,-1638,,1,1,0,1,0,0,Sales staff,2.0,3,3,3,10,0,0,0,0,0,0,Self-employed,0.5768733186297312,0.4668011414502268,0.6817058776720116,1.0,1.0,1.0,1.0,-151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,5.725999999745512,0.16799999999253334,187200.0,1.1451999999898204,163350.00001,34.08333332431658,0.11206324641312652,3,2.0,0.0,75000.0,0,1
1448,1448,101703,0,Cash loans,F,1,0,1,202500.0,942300.0,30528.0,675000.0,Unaccompanied,Working,3,Married,House / apartment,0.016612000000000002,-13398,-240.0,-3011.0,-4301,1.0,1,1,0,1,0,0,Private service staff,3.0,2,2,4,11,0,0,0,0,0,0,Services,0.6007012584705097,0.6163632772536635,0.3344541255096772,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.653333333103539,0.15075555554811085,171972.0,1.395999999979319,267300.00001,30.866745272907906,0.017913121374767218,3,2.0,4.938271604694407e-06,50625.0,0,1
1449,1449,101704,0,Cash loans,F,0,0,0,157500.0,1125000.0,36423.0,1125000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.025164,-15811,-4044.0,-8279.0,-4570,,1,1,0,1,0,0,Drivers,2.0,2,2,0,11,0,0,0,0,0,0,Industry: type 3,,0.2584139183179228,0.5172965813614878,0.0,0.0,0.0,0.0,-203.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,False,7.142857142403629,0.2312571428424599,121077.0,0.999999999991111,1e-05,30.88707683856709,0.25577129862486325,3,2.0,0.0,52500.0,0,1
1450,1450,101705,1,Revolving loans,M,0,1,0,675000.0,270000.0,13500.0,270000.0,Family,Commercial associate,3,Married,House / apartment,0.008625,-17188,-3203.0,-5678.0,-728,,1,1,0,1,0,0,Managers,2.0,2,2,3,12,0,0,0,0,1,1,Business Entity Type 3,,0.27324573373614125,0.23272477626794336,0.0,0.0,0.0,0.0,-683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,0.3999999999940741,0.019999999999703703,661500.0,0.9999999999629628,1e-05,19.999999985185184,0.18635094262645505,3,2.0,0.0,225000.0,2,0
1451,1451,101706,0,Cash loans,F,0,0,0,157500.0,2013840.0,53122.5,1800000.0,Unaccompanied,Pensioner,3,Married,House / apartment,0.01885,-23602,,-4881.0,-4883,,1,0,0,1,1,0,XNA,2.0,2,2,3,18,0,0,0,0,0,0,XNA,,0.6660388591752726,0.8327850252992314,2.0,0.0,2.0,0.0,-1506.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,12.786285713473887,0.3372857142642993,104377.5,1.1187999999937843,213840.00001,37.909360433355104,,3,2.0,0.0,52500.0,0,1
1452,1452,101707,0,Cash loans,F,0,0,0,135000.0,254700.0,14620.5,225000.0,Unaccompanied,Pensioner,3,Single / not married,House / apartment,0.02461,-24138,,-15926.0,-3952,,1,0,0,1,0,0,XNA,1.0,2,2,1,16,0,0,0,0,0,0,XNA,,0.6523038725590923,0.7338145369642702,2.0,0.0,2.0,0.0,-1253.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,1.8866666665269136,0.1082999999919778,120379.5,1.1319999999496888,29700.000010000003,17.420744832652268,,2,1.0,0.0,67500.0,0,1
1453,1453,101708,0,Cash loans,M,0,1,1,189000.0,270000.0,13131.0,270000.0,Unaccompanied,Working,2,Single / not married,House / apartment,0.006629,-14849,-1281.0,-948.0,-4459,,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,4,7,0,0,0,0,0,0,Other,0.3634128743098045,0.6667000403244485,0.7001838506835805,1.0,1.0,1.0,0.0,-1215.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.4285714284958428,0.06947619047251449,175869.0,0.9999999999629628,1e-05,20.562028771181158,0.08626843564298499,3,1.0,5.291005290725344e-06,63000.0,0,1
1454,1454,101709,0,Cash loans,M,1,0,0,144000.0,753840.0,29340.0,540000.0,Unaccompanied,State servant,3,Married,Office apartment,0.035792000000000004,-14639,-2547.0,-411.0,-4718,21.0,1,1,0,1,0,0,XNA,2.0,2,2,2,12,0,0,0,0,0,0,Military,0.17225281112744512,0.5627571527429174,0.15286622915504153,0.0,0.0,0.0,0.0,-138.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,False,5.234999999636459,0.20374999998585072,114660.0,1.395999999974148,213840.00001,25.693251524985257,0.17398729433293755,3,2.0,0.0,48000.0,0,1
