,Unnamed: 0,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,target,proba,cluster,debt_ratio,age,proba_group,debt_group,age_group
1187,1187,108436,Cash loans,M,Y,Y,1,315000.0,728460.0,62523.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-16730,-6579,-1282.0,-267,16.0,1,1,0,1,1,0,Managers,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4555845329338039,0.018436807673802808,0.20915469884100693,0.1629,0.1844,0.9921,0.8912,0.1219,0.0,0.3103,0.2083,0.2083,0.1022,0.132,0.2034,0.0039,0.0154,0.166,0.1913,0.9921,0.8955,0.123,0.0,0.3103,0.2083,0.2083,0.1045,0.1442,0.2119,0.0039,0.0163,0.1645,0.1844,0.9921,0.8927,0.1226,0.0,0.3103,0.2083,0.2083,0.104,0.1342,0.207,0.0039,0.0157,org spec account,block of flats,0.2467,"Stone, brick",No,0.0,0.0,0.0,0.0,-1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.51525125174041,0,0.1984857142857143,45.835616438356155,50-60,25-50,50-55
1188,1188,108437,Cash loans,M,N,N,0,121500.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-13101,-1174,-1194.0,-3819,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,13,0,0,0,0,1,1,Industry: type 3,,0.39731164934511815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-598.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0.7714485906437685,4,0.26725925925925925,35.893150684931506,70-80,50-75,40-45
1189,1189,108438,Cash loans,F,N,Y,1,90000.0,684652.5,37269.0,544500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008068,-16940,-961,-260.0,-481,,1,1,0,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.6451982478607906,0.6817058776720116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-861.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.13081466487885027,3,0.4141,46.41095890410959,10-20,100-150,50-55
1190,1190,108441,Cash loans,M,N,Y,0,256500.0,481176.0,24696.0,360000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.02461,-19171,-8886,-10596.0,-2679,,1,1,0,1,1,1,Core staff,1.0,2,2,MONDAY,17,0,0,0,0,0,0,Industry: type 7,0.5099813019024539,0.7785997089048374,0.3425288720742255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-251.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12419447833106527,0,0.09628070175438597,52.52328767123288,10-20,0-25,55-60
1191,1191,108448,Cash loans,F,N,N,0,180000.0,746280.0,41670.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-10482,-333,-4593.0,-2028,,1,1,0,1,0,1,,2.0,1,1,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.541183196106138,0.7411780789911261,0.5190973382084597,0.3593,0.1773,0.9831,0.7688,0.067,0.44,0.1897,0.625,0.3542,0.0,1.0,1.0,0.0039,0.0131,0.3309,0.184,0.9831,0.7779,0.0,0.4028,0.1724,0.625,0.0417,0.0,0.3508,0.4491,0.0,0.0064,0.3628,0.1773,0.9831,0.7719,0.0675,0.44,0.1897,0.625,0.3542,0.0,1.0,1.0,0.0039,0.0134,reg oper account,block of flats,0.2834,Panel,No,1.0,0.0,1.0,0.0,-1503.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.11971453527273933,3,0.2315,28.717808219178075,10-20,50-75,30-35
1192,1192,108449,Cash loans,F,N,Y,2,112500.0,156384.0,14472.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-21422,365243,-6960.0,-4256,,1,0,0,1,1,0,,4.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.3696129674648888,0.4687501582723717,0.4170996682522097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.325422360446572,3,0.12864,58.69041095890412,30-40,25-50,60-65
1193,1193,108466,Cash loans,F,N,Y,0,112500.0,305955.0,32256.0,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21229,365243,-1676.0,-4763,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,0.8784774787816582,0.56331667282778,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-718.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.3498011867012621,1,0.28672,58.16164383561644,30-40,50-75,60-65
1194,1194,108467,Cash loans,F,N,Y,0,270000.0,1572750.0,48946.5,1350000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-17361,-608,-914.0,-900,,1,1,0,1,0,0,Core staff,1.0,3,3,MONDAY,10,0,0,0,0,0,0,Self-employed,0.1855146750463573,0.5119502410649339,,0.0371,0.0635,0.9737,,,0.0,0.1034,0.1667,,,,0.0301,,0.0348,0.0378,0.0658,0.9737,,,0.0,0.1034,0.1667,,,,0.0314,,0.0369,0.0375,0.0635,0.9737,,,0.0,0.1034,0.1667,,,,0.0306,,0.0356,,block of flats,0.0336,"Stone, brick",No,0.0,0.0,0.0,0.0,-939.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4061661902083685,6,0.18128333333333327,47.56438356164385,40-50,25-50,50-55
1195,1195,108473,Cash loans,F,N,N,0,135000.0,223884.0,23071.5,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-24529,365243,-567.0,-4385,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,,0.2376353407743512,0.41184855592423975,0.0564,0.0199,0.9985,0.9796,0.0294,0.04,0.0345,0.25,0.2917,0.0995,0.0459,0.0415,0.0,0.0,0.0578,0.0104,0.9985,0.9804,0.0289,0.0403,0.0345,0.25,0.2917,0.1018,0.0505,0.0426,0.0,0.0,0.0573,0.01,0.9985,0.9799,0.029,0.04,0.0345,0.25,0.2917,0.1012,0.047,0.0426,0.0,0.0,reg oper account,block of flats,0.0486,Monolithic,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.5999397645061287,1,0.1709,67.2027397260274,50-60,25-50,70+
1196,1196,108474,Cash loans,F,N,N,0,144000.0,550980.0,35343.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00496,-18414,-2639,-9451.0,-1947,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Self-employed,0.5922207744895029,0.4526640808255388,0.5082869913916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.4073241912950323,6,0.2454375,50.44931506849315,40-50,50-75,55-60
1197,1197,108476,Cash loans,M,Y,N,0,270000.0,135000.0,14305.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.072508,-16763,-2851,-9148.0,-320,13.0,1,1,0,1,0,0,HR staff,1.0,1,1,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.5291996115960521,0.6404939148854696,,0.1796,0.0555,0.9851,,,0.16,0.0345,0.875,,0.0142,,0.1984,,0.0037,0.1828,0.0576,0.9851,,,0.1611,0.0345,0.875,,0.0145,,0.2056,,0.004,0.1811,0.0555,0.9851,,,0.16,0.0345,0.875,,0.0145,,0.2021,,0.0038,,block of flats,0.1564,Panel,No,6.0,0.0,6.0,0.0,-3512.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0.2634843145314362,0,0.05298333333333333,45.926027397260285,20-30,0-25,50-55
1198,1198,108479,Cash loans,F,N,Y,0,157500.0,1024740.0,52452.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007120000000000001,-11196,-2795,-653.0,-1066,,1,1,0,1,0,0,Core staff,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Trade: type 6,0.4200067192492669,0.7123922532611373,0.5954562029091491,0.066,0.07400000000000001,0.9771,0.6872,0.0116,0.0,0.1379,0.1667,0.0417,0.0486,0.0538,0.0271,0.0,0.0291,0.0672,0.0768,0.9772,0.6994,0.0117,0.0,0.1379,0.1667,0.0417,0.0497,0.0588,0.0283,0.0,0.0308,0.0666,0.07400000000000001,0.9771,0.6914,0.0116,0.0,0.1379,0.1667,0.0417,0.0495,0.0547,0.0276,0.0,0.0297,reg oper account,block of flats,0.0355,"Stone, brick",No,8.0,0.0,8.0,0.0,-725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.07498826187587525,3,0.33302857142857145,30.67397260273973,0-10,75-100,35-40
1199,1199,108486,Cash loans,F,N,N,0,63000.0,124380.0,13189.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23723,365243,-4489.0,-4452,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.7133501133529109,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.08410901054985417,2,0.20935714285714285,64.9945205479452,0-10,50-75,65-70
1200,1200,108493,Cash loans,M,Y,Y,1,225000.0,652500.0,33444.0,652500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-16123,-2934,-6345.0,-5177,12.0,1,1,0,1,0,0,,3.0,3,3,SATURDAY,12,0,0,0,0,1,1,Construction,0.5891068600442587,0.5836178675470296,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1042.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.34618548385418313,0,0.14864000000000002,44.17260273972602,30-40,25-50,45-50
1201,1201,108501,Cash loans,F,N,Y,0,193500.0,675000.0,29862.0,675000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-18577,-7412,-6971.0,-2113,,1,1,1,1,1,0,Core staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,,0.4837326786684846,0.5585066276769286,0.1082,0.0868,0.9866,,,0.12,0.1034,0.3333,,0.0809,,0.1129,,0.0,0.1103,0.0901,0.9866,,,0.1208,0.1034,0.3333,,0.0827,,0.1177,,0.0,0.1093,0.0868,0.9866,,,0.12,0.1034,0.3333,,0.0823,,0.115,,0.0,,block of flats,0.0888,Panel,No,0.0,0.0,0.0,0.0,-15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1716661151293508,6,0.15432558139534885,50.8958904109589,10-20,25-50,55-60
1202,1202,108506,Cash loans,M,Y,Y,1,202500.0,312840.0,24844.5,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-10345,-2884,-4745.0,-3018,9.0,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,16,0,0,0,0,1,1,Electricity,0.2349533741595472,0.5066765661877995,0.22009464485041005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,7.0,2.0,-222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.5021480986106003,0,0.12268888888888888,28.34246575342466,50-60,25-50,30-35
1203,1203,108510,Cash loans,F,N,N,1,76500.0,539100.0,27652.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0105,-15837,-357,-400.0,-4772,,1,1,0,1,0,0,,3.0,3,3,MONDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.7320829796658656,0.4418358231994413,0.0124,0.0,0.9712,0.6056,0.0013,0.04,0.069,0.0417,0.0833,0.0,0.0101,0.0071,0.0,0.0,0.0126,0.0,0.9712,0.621,0.0013,0.0403,0.069,0.0417,0.0833,0.0,0.011,0.0074,0.0,0.0,0.0125,0.0,0.9712,0.6109,0.0013,0.04,0.069,0.0417,0.0833,0.0,0.0103,0.0072,0.0,0.0,reg oper account,block of flats,0.0089,Wooden,No,0.0,0.0,0.0,0.0,-240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.14152970942105636,1,0.3614705882352941,43.389041095890406,10-20,75-100,45-50
1204,1204,108511,Cash loans,F,N,N,0,180000.0,90000.0,9220.5,90000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.020246,-12318,-1453,-1727.0,-4693,,1,1,1,1,1,0,Private service staff,1.0,3,3,FRIDAY,11,0,0,0,1,1,0,Government,0.27593156718855194,0.7368762906328001,0.3280631605201915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,0.0,-14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27490229652795284,3,0.051225,33.74794520547945,20-30,0-25,35-40
1205,1205,108514,Cash loans,M,N,N,0,112500.0,382500.0,19530.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-22201,-4084,-4390.0,-4831,,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6825285906928028,0.5082869913916046,0.101,,0.9826,,,0.0,0.2069,0.1667,,,,0.0871,,0.0094,0.1029,,0.9826,,,0.0,0.2069,0.1667,,,,0.0907,,0.01,0.102,,0.9826,,,0.0,0.2069,0.1667,,,,0.0887,,0.0096,,block of flats,0.0705,"Stone, brick",No,0.0,0.0,0.0,0.0,-878.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,0.3492433594386009,4,0.1736,60.824657534246576,30-40,25-50,65-70
1206,1206,108517,Cash loans,M,Y,Y,1,405000.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392000000000002,-15668,-511,-1506.0,-4677,4.0,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Industry: type 9,,0.7374779130443329,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.04588187343486934,0,0.05673333333333332,42.92602739726028,0-10,0-25,45-50
1207,1207,108519,Cash loans,F,Y,Y,1,157500.0,332946.0,17127.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018634,-12149,-480,-6237.0,-4374,9.0,1,1,0,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,0.1810360077981732,0.6104881237958752,0.5334816299804352,0.2474,,0.9906,0.8912,,0.24,0.2069,0.375,0.4167,,0.2017,0.2595,0.0,0.0,0.2521,,0.9906,0.8955,,0.2417,0.2069,0.375,0.4167,,0.2204,0.2703,0.0,0.0,0.2498,,0.9906,0.8927,,0.24,0.2069,0.375,0.4167,,0.2052,0.2641,0.0,0.0,reg oper spec account,block of flats,0.2041,"Stone, brick",No,0.0,0.0,0.0,0.0,-504.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.64518384992461,5,0.10874285714285714,33.284931506849325,60-70,25-50,35-40
1208,1208,108522,Cash loans,F,Y,N,0,292500.0,616500.0,20016.0,616500.0,Family,Working,Higher education,Married,House / apartment,0.010966,-15418,-2526,-3262.0,-4764,1.0,1,1,1,1,0,0,High skill tech staff,2.0,2,2,SUNDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.6298009912165908,0.7504795473431629,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1798.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2971863774552538,3,0.06843076923076923,42.24109589041096,20-30,0-25,45-50
1209,1209,108548,Cash loans,F,N,Y,0,180000.0,433188.0,16461.0,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.025164,-20158,365243,-3975.0,-3694,,1,0,0,1,0,1,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,0.6823272462702429,0.16936455907094436,0.25946765482111994,0.133,0.0836,0.9642,0.5104,0.0273,0.0,0.3793,0.1667,0.2083,0.2113,0.1034,0.1724,0.0232,0.035,0.1355,0.0867,0.9643,0.5296,0.0275,0.0,0.3793,0.1667,0.2083,0.2161,0.1129,0.1797,0.0233,0.037000000000000005,0.1343,0.0836,0.9642,0.5169,0.0274,0.0,0.3793,0.1667,0.2083,0.215,0.1052,0.1755,0.0233,0.0357,not specified,block of flats,0.1581,Block,No,0.0,0.0,0.0,0.0,-1732.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.3102175288924235,2,0.09145,55.22739726027398,30-40,0-25,60-65
1210,1210,108554,Cash loans,M,Y,N,0,162000.0,450000.0,48465.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.035792000000000004,-10501,-819,-4707.0,-3191,10.0,1,1,0,1,0,0,Managers,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Other,0.20350705331313115,0.5417915074270085,0.4812493411434029,0.2041,0.0927,0.9771,0.6872,,0.0,0.069,0.1667,0.2083,0.0566,0.1664,0.0688,0.0,0.061,0.208,0.0962,0.9772,0.6994,,0.0,0.069,0.1667,0.2083,0.0578,0.1818,0.0716,0.0,0.0646,0.2061,0.0927,0.9771,0.6914,,0.0,0.069,0.1667,0.2083,0.0575,0.1693,0.07,0.0,0.0623,reg oper spec account,specific housing,0.0673,Monolithic,No,0.0,0.0,0.0,0.0,-2796.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.20069053511359647,0,0.2991666666666667,28.76986301369863,20-30,50-75,30-35
1211,1211,108555,Cash loans,F,N,Y,2,112500.0,261000.0,16807.5,261000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-13307,-4616,-1004.0,-1467,,1,1,0,1,0,0,Accountants,4.0,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 1,,0.29673190274721645,0.2807895743848605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.5480479258636598,3,0.1494,36.45753424657535,50-60,25-50,40-45
1212,1212,108559,Cash loans,F,N,N,0,202500.0,746280.0,59094.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00496,-17286,-2131,-9450.0,-772,,1,1,0,1,0,0,,1.0,2,2,SATURDAY,11,0,1,1,0,0,0,Business Entity Type 3,0.7520676824774855,0.6250942728724386,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-627.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.4231100527349701,6,0.2918222222222222,47.35890410958904,40-50,50-75,50-55
1213,1213,108562,Cash loans,F,N,N,0,135000.0,62554.5,6696.0,54000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.019101,-19067,-862,-10375.0,-2619,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Medicine,0.558123830894805,0.5440815207679375,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1886.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2843378860242542,1,0.0496,52.23835616438356,20-30,0-25,55-60
1214,1214,108571,Cash loans,F,N,Y,0,180000.0,792162.0,38241.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17719,-4132,-7070.0,-1271,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6393249035080867,,0.1186,0.0909,0.9871,0.8232,0.012,0.08,0.069,0.375,0.4167,0.0455,0.0958,0.1171,0.0039,0.0317,0.1208,0.0943,0.9871,0.8301,0.0121,0.0806,0.069,0.375,0.4167,0.0466,0.1047,0.122,0.0039,0.0335,0.1197,0.0909,0.9871,0.8256,0.0121,0.08,0.069,0.375,0.4167,0.0463,0.0975,0.1192,0.0039,0.0323,reg oper account,block of flats,0.099,"Stone, brick",No,1.0,0.0,1.0,0.0,-382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0.3342410376374195,5,0.21245,48.545205479452065,30-40,50-75,50-55
1215,1215,108572,Cash loans,M,Y,Y,0,225000.0,260640.0,20299.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-21730,-2642,-7154.0,-5227,9.0,1,1,0,1,0,0,Laborers,2.0,1,1,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.7017036318015829,0.501075160239048,,,0.9856,,,,,0.3333,,,,0.1092,,,,,0.9856,,,,,0.3333,,,,0.1137,,,,,0.9856,,,,,0.3333,,,,0.1111,,,,,0.1119,Panel,No,6.0,0.0,6.0,0.0,-823.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.4818600837175606,0,0.09022000000000001,59.534246575342465,40-50,0-25,60-65
